name,circulating_supply,max_supply,symbol,market_cap,percent_change_1h,percent_change_24h,percent_change_7d,percentage_change_1h,percentage_change_24h,percentage_change_7d,price,volume_24h
Metis,0,1200000000,MTS,0,0.0,-5.37109793603431,-16.8243154021065,0.0,-5.37109793603431,-16.8243154021065,0.00749742,36422
MetricExchange,511312,1000000,METRIC,358635,-2.91196031919066,3.75587558762948,-14.8791368042246,-2.91196031919066,3.75587558762948,-14.8791368042246,0.701401,10129
Mettalex,3012685,40000000,MTLX,8985933,0.708895319888361,-2.25964019752783,-2.12727084739269,0.708895319888361,-2.25964019752783,-2.12727084739269,2.97,1368395
MIKS COIN,0,5000000000,MIKS,0,-0.287037362496237,-0.88919170295734,7.89428481668789,-0.287037362496237,-0.88919170295734,7.89428481668789,0.00016173,20749
MileVerse,0,3000000000,MVC,0,0.653363648906858,-2.83173280255036,8.45106144769169,0.653363648906858,-2.83173280255036,8.45106144769169,0.0208314,9677018
Millimeter,0,2000000000,MM,0,0.0695371812426822,-2.92836378835565,15.5145341027247,0.0695371812426822,-2.92836378835565,15.5145341027247,0.524485,368331
Minds,7237163,250000000,MINDS,6016187,0.0,-5.3515547679573,14.9853178526403,0.0,-5.3515547679573,14.9853178526403,0.831291,16591
Mineral,0,1000000000,MNR,0,-3.16297121696444,-5.8188253036746,8.94597345758294,-3.16297121696444,-5.8188253036746,8.94597345758294,0.0051913,4471417
Mini,0,100000000,MINI,0,-0.168808166510919,-2.09467595981003,5.86419456081717,-0.168808166510919,-2.09467595981003,5.86419456081717,0.0273123,25420
MiraQle,0,2000000000,MQL,0,2.05338506586973,3.0106649660272,4.54127251268023,2.05338506586973,3.0106649660272,4.54127251268023,0.05788,1017422
Mirror Protocol,0,370575000,MIR,296609311,0.993918005094574,3.5083318512104,-15.6360857267029,0.993918005094574,3.5083318512104,-15.6360857267029,2.28,104043343
Mirror World Token,0,0,MW,0,0.0,0.0,-3.87298772568078,0.0,0.0,-3.87298772568078,0.0033472,29967
Misbloc,0,300000000,MSB,0,-1.27689782911232,-10.8701464528008,-33.4734807580652,-1.27689782911232,-10.8701464528008,-33.4734807580652,0.631456,11792220
Mithril Share,359101,500000,MIS,180207,4.88928130757211,5.78941344280775,31.6612465422133,4.88928130757211,5.78941344280775,31.6612465422133,0.542683,52956
MixTrust,0,10000000000,MXT,0,-0.501773812122497,-1.09786315415636,-0.222928786432085,-0.501773812122497,-1.09786315415636,-0.222928786432085,0.00136994,124907
MM Token,428929,721704,MM,1316340,1.487423185337,2.99405323235535,17.6665782904858,1.487423185337,2.99405323235535,17.6665782904858,3.08,75722
MNMCoin,0,10000000000,MNMC,0,0.0,0.0,-22.5317032384925,0.0,0.0,-22.5317032384925,3.6083e-08,4
MobieCoin,3150200000,7000000000,MBX,19848555,0.129062349568396,5.92008331449889,5.20092455980865,0.129062349568396,5.92008331449889,5.20092455980865,0.00628337,569589
MobileCoin,0,0,MOB,0,0.691726219190169,0.231807822096888,6.59457172661402,0.691726219190169,0.231807822096888,6.59457172661402,10.27,1056369
Mobilian Coin,0,10000000000,MBN,0,1.06660316765149,-2.97605669383789,-73.4245599332986,1.06660316765149,-2.97605669383789,-73.4245599332986,0.04312216,20375
Modern Investment Coin,6294478,7083209,MODIC,284820,0.431289402409556,-5.00794886346399,-1.72088813205922,0.431289402409556,-5.00794886346399,-1.72088813205922,0.04531997,182086
MOJI Experience Points,15751,15751,MEXP,10208,0.0,0.0,0.0,0.0,0.0,0.0,0.648088,24
Molten,8602,8602,MOL,107614,0.0,0.0,0.0,0.0,0.0,0.0,12.51,134
Momentum,0,72031586,XMM,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00078434,28
Monavale,8262,9386,MONA,3746365,0.608647960449165,-11.4072551739482,25.1692675618058,0.608647960449165,-11.4072551739482,25.1692675618058,453.43,72231
MONEY PARTY,0,888000000,PARTY,0,0.0,-4.0427397109863,54.6781842902718,0.0,-4.0427397109863,54.6781842902718,0.00167006,418
Money Plant Token,0,999999999999,MPT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012054,22
Money Printer Go Brrr Set,0,0,BRRR,0,0.0,0.0,0.0,0.0,0.0,0.0,1136.51,227
MONGO Coin,0,5000000000,MONGOCM,0,1.34431931871039,0.669061966063505,24.0709383704722,1.34431931871039,0.669061966063505,24.0709383704722,1.65,309
Monkey King Token,0,1800000000,MKT,0,-0.858319258000152,0.298103038332814,-50.2003911670845,-0.858319258000152,0.298103038332814,-50.2003911670845,0.0187038,29299
Monnos,0,2942056787,MNS,0,0.577521185965873,-21.3572731411396,-2.21110107819161,0.577521185965873,-21.3572731411396,-2.21110107819161,0.00151376,1182
r/CryptoCurrency Moons,0,250000000,MOON,0,1.30606660628132,57.296376144738,216.509442028293,1.30606660628132,57.296376144738,216.509442028293,0.318771,102172
Moonbase,0,21038497,MBBASED,0,0.0,-21.1841398862912,-8.82484585536032,0.0,-21.1841398862912,-8.82484585536032,0.03201792,3193
Moon Coin,0,250000000,MOON,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00059032,0
Moonday Finance,0,0,MOONDAY,0,6.49091197760446,0.882816912453331,11.3996936003873,6.49091197760446,0.882816912453331,11.3996936003873,58.17,53433
Moon Juice,1106625,1106625,JUICE,55850,0.0,0.0,0.0,0.0,0.0,0.0,0.050469,23
MoonSwap,10044512,26324700,MOON,2956407,1.01614019123587,-2.61752125272618,19.5835857917482,1.01614019123587,-2.61752125272618,19.5835857917482,0.295206,190837
MoonTools,37960,50000,MOONS,701839,1.2745709725988,-4.4324194621449,8.27662604447982,1.2745709725988,-4.4324194621449,8.27662604447982,18.71,3826
Moon YFI,0,27681,MYFI,0,0.0,0.0,0.0,0.0,0.0,0.0,5.68,273
Morality,0,1750000000,MO,0,1.18157311762113,-0.890985441282794,22.3914629579903,1.18157311762113,-0.890985441282794,22.3914629579903,0.213168,6953
MORK,7019642,10000000,MORK,9688116,-0.241707041787155,-4.6243708070378,11.0116760889369,-0.241707041787155,-4.6243708070378,11.0116760889369,1.38,736
Morley Cash,0,100000000,MCN,0,0.184082364110549,-2.94680779904157,-0.0919058402520549,0.184082364110549,-2.94680779904157,-0.0919058402520549,0.00469496,12219
Morpher,0,1314678395,MPH,0,0.327773997387362,0.0899486796889916,-2.71809815316414,0.327773997387362,0.0899486796889916,-2.71809815316414,0.02334096,10427
Most Protocol,0,34444706,MOST,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00367468,38
MOTIV Protocol,0,500000000,MOV,0,-0.38605027042369,-3.14351548123146,-5.15067640190763,-0.38605027042369,-3.14351548123146,-5.15067640190763,0.01465013,20048
MouseMN,0,100000000,MOUSE,0,0.0,0.0,47.1113969357439,0.0,0.0,47.1113969357439,0.00186878,15
MozoX,0,500000000000,MOZOX,0,0.0,0.0,-20.5206342162596,0.0,0.0,-20.5206342162596,0.00016112,42
MRV,0,1000000000,MRV,0,-0.0552683377219742,-3.67676204135636,20.8497857454293,-0.0552683377219742,-3.67676204135636,20.8497857454293,0.00037352,0
MTI Finance,0,30000000,MTI,0,0.0,-0.0349800228141859,-80.0070752933565,0.0,-0.0349800228141859,-80.0070752933565,0.00010024,53
Mt Pelerin Shares,0,10000000,MPS,0,0.0076590338585922,34.1202511843664,46.1167223857439,0.0076590338585922,34.1202511843664,46.1167223857439,7.45,8383
MTTCoin,0,2073240,MTTCOIN,0,0.4021400813474,21.117728183844,50.9846489494128,0.4021400813474,21.117728183844,50.9846489494128,12.1,8442
Multiplier,98650797,241669100,MXX,2205588,0.428536393330331,1.85563347711702,-10.9439742555415,0.428536393330331,1.85563347711702,-10.9439742555415,0.02235753,10772
mStable USD,35832801,35832801,MUSD,35779063,0.0,-2.49851344686869,-0.165873709037631,0.0,-2.49851344686869,-0.165873709037631,0.9985,7302
Muse,666383,666442,MUSE,16739969,0.593300832196168,-8.12605122939164,17.7550696674474,0.593300832196168,-8.12605122939164,17.7550696674474,25.29,225766
MVP,16377,30000,MVP,38837,0.0,0.0,0.686826499376121,0.0,0.0,0.686826499376121,2.37,1646
MyTVchain,0,3900000000,MYTV,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00962285,11
Myubi,0,0,MYU,0,1.20590845978326,-0.0130064643550272,24.8599869767102,1.20590845978326,-0.0130064643550272,24.8599869767102,0.059896,2396
MYX Network,848493216,854578772,MYX,817656,0.0,2.74167050795528,20.8760949264906,0.0,2.74167050795528,20.8760949264906,0.00099008,24
N3RD Finance,16778,21000,N3RDZ,388656,0.0,-3.10782978029513,21.6027592522791,0.0,-3.10782978029513,21.6027592522791,23.17,1129
NanTrade,0,80000000,NAN,0,-2.1722488053959,-4.58777848959079,19.4551178658168,-2.1722488053959,-4.58777848959079,19.4551178658168,0.144386,28515
NAR Token,0,14277342,NAR,0,-0.0781415837789855,-3.71443359967928,13.170821297265,-0.0781415837789855,-3.71443359967928,13.170821297265,0.122816,24
NDN Link,0,5000000000,NDN,0,6.02157402360217,-3.59006769313845,-4.95339479980367,6.02157402360217,-3.59006769313845,-4.95339479980367,0.00178871,1481
Near,572960489,1000000000,NEAR,5530462472,3.11720220725132,3.83799921826931,14.1319030942321,3.11720220725132,3.83799921826931,14.1319030942321,9.69,551742480
Neeva Defi,0,1000000,NVA,0,0.0,-10.5479980573423,26.6568815944549,0.0,-10.5479980573423,26.6568815944549,1.83,13146
NerveNetwork,245048329,2100000000,NVT,22308136,-0.445382160963173,0.273337200376975,166.336829956515,-0.445382160963173,0.273337200376975,166.336829956515,0.090517,78143
Nest Protocol,2029506592,10000000000,NEST,21301030,0.626058489938469,-5.12197028702158,9.24994751296289,0.626058489938469,-5.12197028702158,9.24994751296289,0.01039877,11686197
NestEgg Coin,34526360,1000250000,EGG,198721,7.53679203227418,0.29355315195844,-20.3479357826973,7.53679203227418,0.29355315195844,-20.3479357826973,0.00575923,1910
Neutrino System Base Token,2161167,2161167,NSBT,51876399,0.534494053932557,9.12634627389326,28.411169225193,0.534494053932557,9.12634627389326,28.411169225193,24.04,279886
New BitShares,0,3600000000,NBS,0,2.13619504545985,2.76938614475561,21.1091966129464,2.13619504545985,2.76938614475561,21.1091966129464,0.01250144,7462178
Newtonium,0,999000,NEWTON,0,0.0,0.0,20.4478507843301,0.0,0.0,20.4478507843301,0.04902637,151
New Year Bull,1600000,210000000,NYB,12003,0.0,0.0,0.0,0.0,0.0,0.0,0.00750217,0
Nexalt,0,0,XLT,0,1.17552744928612,-1.32116062754391,32.7183772367512,1.17552744928612,-1.32116062754391,32.7183772367512,0.054677,221
NFTLootBox,19164,40000,LOOT,516719,-0.784364324852229,1.37319849258579,-15.6300250680818,-0.784364324852229,1.37319849258579,-15.6300250680818,27.14,51156
NFT Protocol,40323823,88888888,NFT,5622500,-0.717862157342928,3.49113173150029,47.8216678101621,-0.717862157342928,3.49113173150029,47.8216678101621,0.13984,40843
Nice,261,261,NICE,34265,0.0,0.0,69.5746790142724,0.0,0.0,69.5746790142724,131.14,530
NIX Bridge Token,35134,44612,NBT,1525023,0.0,-2.2470121128101,21.5149008247228,0.0,-2.2470121128101,21.5149008247228,43.41,13682
Nobrainer Finance,0,30000,BRAIN,0,0.0,0.0,0.0,0.0,0.0,0.0,12.97,130
Node Runners,14655,28000,NDR,652120,0.500079740706268,-26.3801251769892,165.716122940875,0.500079740706268,-26.3801251769892,165.716122940875,44.5,91908
Nokencoin,0,210000000,NOKN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02045253,18
NoleWater,0,10000000000,AMSK,0,2.24760870577461,-6.44422027583762,33.9845874834062,2.24760870577461,-6.44422027583762,33.9845874834062,4.307e-05,473
Non-Fungible Yearn,77317,100000,NFY,4655137,1.41223631732314,-3.15981784741836,19.6505415608539,1.41223631732314,-3.15981784741836,19.6505415608539,60.6,67326
noob.finance,21376,21876,$NOOB,27933,0.0,0.0,0.0,0.0,0.0,0.0,1.31,20
NOODLE.Finance,324383992,468349528,NOODLE,16701,0.0,-5.43520632412699,0.0,0.0,-5.43520632412699,0.0,5.149e-05,75
NO Trump Augur Prediction Token,0,50840,NTRUMP,0,0.0,0.0,0.0,0.0,0.0,0.0,0.917819,602
NovaDeFi,0,30000000,NMT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00579068,8333
Novem Gold Token,0,3983766,NNN,0,0.0,-6.23452268027016,7.78508240229138,0.0,-6.23452268027016,7.78508240229138,0.68551,5222
Novo,0,0,NOVO,0,0.0,0.0,0.0,0.0,0.0,0.0,10.93,257
NPO Coin,0,1000000000,NPO,0,0.0,-3.3980629186258,14.1221908643326,0.0,-3.3980629186258,14.1221908643326,0.989207,21276
Nsure Network,18562829,47305408,NSURE,4445045,1.04290655265682,1.04306822277629,4.4755145079553,1.04290655265682,1.04306822277629,4.4755145079553,0.23893,637131
nYFI,0,3385976,N0031,0,0.0,0.0,0.0,0.0,0.0,0.0,0.078908,0
Nuco.Cloud,6513196,50000000,NCDT,726997,-0.295917173512886,-5.4912802844696,20.3507490026115,-0.295917173512886,-5.4912802844696,20.3507490026115,0.110973,770766
NuCypher,647174793,3885390082,NU,487039111,0.814809249801723,-5.62494377434974,-20.444278443604,0.814809249801723,-5.62494377434974,-20.444278443604,0.751586,25980258
Nuvo Cash,0,2000000000,NUVO,0,0.0,-2.10641483845708,6.46343503667646,0.0,-2.10641483845708,6.46343503667646,9.291e-05,46
Nexus Mutual,6894394,6894394,NXM,956629931,1.03143802888808,-5.06474619388038,-8.40108691517079,1.03143802888808,-5.06474619388038,-8.40108691517079,139.04,10451
Nyantereum,50000000000,1000000000000,NYANTE,18397,0.0685042239894735,9.54507396304552,-28.2219715479934,0.0685042239894735,9.54507396304552,-28.2219715479934,3.65141e-07,35535
Nyan V2,28113,33000,NYAN-2,1852085,0.0,-3.66304812775109,13.3481675271513,0.0,-3.66304812775109,13.3481675271513,65.88,4783
Oasis Network,3490000000,10000000000,ROSE,855322907,0.678329450122996,-6.74895145302463,-21.3029345444581,0.678329450122996,-6.74895145302463,-21.3029345444581,0.245113,97297766
Obee Network,111086084,12000000000,OBEE,104057,0.0,0.0,0.0,0.0,0.0,0.0,0.00093673,0
OBIC,0,20000000,OBIC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.342214,1
OBR,836,49960,OBR,71347,0.0,0.0,91.6705567104696,0.0,0.0,91.6705567104696,85.39,0
OC Protocol,0,0,OCP,0,0.0,-1.56527258154446,22.7168982049524,0.0,-1.56527258154446,22.7168982049524,0.00570192,90
OctoFi,352866,800000,OCTO,2816951,0.875440066906466,-1.50920802294117,20.5915430958743,0.875440066906466,-1.50920802294117,20.5915430958743,8.02,100728
Odinycoin,0,1614059,ODC,0,0.0,0.0,0.0,0.0,0.0,0.0,3.274e-05,9
Offshift,3350000,10000000,XFT,3520920,1.72694611691633,0.478130732638537,28.4893445058342,1.72694611691633,0.478130732638537,28.4893445058342,1.07,48687
Oikos,0,181593659,OKS,0,1.85924758655798,10.1711267556182,1.86003757737705,1.85924758655798,10.1711267556182,1.86003757737705,0.00456464,1963
OILage,0,1000000000,OIL,0,0.0,0.0,-6.28071533561427,0.0,0.0,-6.28071533561427,0.00150398,2
OIN Finance,18002112,100000000,OIN,2334759,-1.05482707672524,-0.0841779809416248,1.31249233959645,-1.05482707672524,-0.0841779809416248,1.31249233959645,0.128179,242783
OLCF,0,6900000000,OLCF,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00134384,20
OLO,0,0,OLO,0,-1.26659218568705,-15.2963327686951,-21.2039824105746,-1.26659218568705,-15.2963327686951,-21.2039824105746,0.081321,11390
OMC Group,0,0,OMC,0,0.0,0.0,7.20926769059424,0.0,0.0,7.20926769059424,0.01472451,28
Omega Protocol Money,0,9999999999,OPM,0,-0.375432147799153,0.0784526252791507,66.0085397607434,-0.375432147799153,0.0784526252791507,66.0085397607434,5e-06,218
ONBUFF,0,789885600,ONIT,0,0.880253869620344,-0.36585049601851,23.0898025349542,0.880253869620344,-0.36585049601851,23.0898025349542,0.04688135,263086
One Cash,1531947,1531947,ONC,421921,0.672601222233037,6.70746650853487,-5.83063209021683,0.672601222233037,6.70746650853487,-5.83063209021683,0.275893,124613
One Hundred Coin,0,99999999999,ONE,0,0.0,10.4383129840504,20.0356641448261,0.0,10.4383129840504,20.0356641448261,0.00029621,37
OneSwap DAO Token,11858277,99934447,ONES,12192793,1.35809448104312,-1.58655796242044,9.40901384350888,1.35809448104312,-1.58655796242044,9.40901384350888,1.04,17497
Onigiri,0,21276272,ONIGIRI,0,0.0,-0.0036913932660333,15.8794022451987,0.0,-0.0036913932660333,15.8794022451987,0.01016806,554
OnX Finance,8798059,8848059,ONX,5034812,1.82697758532114,-0.943751467730708,29.1221141671485,1.82697758532114,-0.943751467730708,29.1221141671485,0.580259,92236
Opalcoin,0,0,AUOP,0,7.62486614758557,-6.60908149279982,16.8936623425985,7.62486614758557,-6.60908149279982,16.8936623425985,0.00065186,99
OpenAlexa Protocol,2708880,10000000,OAP,15071089,-1.15972970212881,3.18413849599644,-8.54794429327617,-1.15972970212881,3.18413849599644,-8.54794429327617,5.54,9200
OPEN Governance Token,11601349,100000000,OPEN,4072991,0.251530347454078,-3.49606894321706,1.73380210548651,0.251530347454078,-3.49606894321706,1.73380210548651,0.353942,80213
OpenPredict Token,1713695,9900000,OPT,619888,0.0,0.0,-6.59501503612836,0.0,0.0,-6.59501503612836,0.361726,723
Oracle System,0,1000000000,ORC,0,0.102849485549577,2.05163837310891,1.40192841591073,0.102849485549577,2.05163837310891,1.40192841591073,5.081e-05,22875
Oracolxor,0,184000000,XOR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047543,4
Oraichain Token,2044424,19779270,ORAI,12738581,2.98080650453681,6.84441063691242,45.6082269989952,2.98080650453681,6.84441063691242,45.6082269989952,6.3,624831
Orbicular,0,0,ORBI,0,0.0,0.0,-100.0,0.0,0.0,-100.0,0.0,0
Orb V2,0,1020,ORB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.725136,14
Organix,0,100000000,OGX,0,-0.0986910901068566,-6.98520675468543,-4.14265212816203,-0.0986910901068566,-6.98520675468543,-4.14265212816203,0.085642,89776
Orient,0,25000,OFT,0,0.0,-23.3694814259079,0.0,0.0,-23.3694814259079,0.0,0.198018,298
Origin Dollar,232640108,232640108,OUSD,232326236,-0.0561384640675686,-0.638482555907774,-0.0345293771399277,-0.0561384640675686,-0.638482555907774,-0.0345293771399277,0.995638,1426225
Orion Protocol,32695000,100000000,ORN,187956799,0.507606598629834,-5.22259867139884,-26.1002079812354,0.507606598629834,-5.22259867139884,-26.1002079812354,5.74,11540479
Ormeus Cash,0,300500150,OMC,0,7.60500515908211,-69.6613989001387,-28.3928195353292,7.60500515908211,-69.6613989001387,-28.3928195353292,0.00090112,23793
ORO,12123446,98541946,ORO,1025708,-9.09673006751304,9.3456850733566,-6.23856661832912,-9.09673006751304,9.3456850733566,-6.23856661832912,0.083952,81417
ORYX,0,100000000,ORYX,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183601,0
OSINA,1277051,10000000,OSINA,17121,0.0,0.0,0.0,0.0,0.0,0.0,0.01340691,134
Ovr,15999541,110000000,OVR,12868314,4.01570781770873,4.82230446954538,10.8343046021108,4.01570781770873,4.82230446954538,10.8343046021108,0.831545,636892
OWL,0,4376324,OWL,0,-0.44003716559219,-0.228040890332719,13.9854446355066,-0.44003716559219,-0.228040890332719,13.9854446355066,1.03,6391
OWL Token,0,10000000,OWL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.140153,854
OWN Token,0,5000000000,OWN,0,-0.327929837470204,-0.334557957946761,-0.650612220671288,-0.327929837470204,-0.334557957946761,-0.650612220671288,0.00069309,8107
P2P,0,250000000,P2P,0,0.0,-1.18151532709426,16.6082952835324,0.0,-1.18151532709426,16.6082952835324,0.00085087,30
P2PGO,0,600000000,P2PG,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00049973,0
Pajama.Finance,0,3000,PJM,0,0.0,0.0,0.0,0.0,0.0,0.0,4.23,21
Palace,0,1400000000,PAA,0,0.0,99.9094652011332,37.6560102283652,0.0,99.9094652011332,37.6560102283652,1.105e-05,8
Pamp Network,0,3000000,PAMP,0,-17.9979799292048,-12.4391831194587,-10.413729270571,-17.9979799292048,-12.4391831194587,-10.413729270571,0.00073992,12
Pancake Bunny,510232,10691925,BUNNY,8564350,1.25621990447477,-1.10857061729437,22.7801579808483,1.25621990447477,-1.10857061729437,22.7801579808483,16.79,8437945
PancakeSwap,247731478,0,CAKE,2893587787,0.981529553153603,-5.86937816690453,-13.768491260432,0.981529553153603,-5.86937816690453,-13.768491260432,11.64,111456036
Paparazzi,0,2000000000,PAZZI,0,0.418835297512901,5.4997001398624,47.2429063725173,0.418835297512901,5.4997001398624,47.2429063725173,0.00016239,77
Paris Saint-Germain Fan Token,2906328,19890000,PSG,95517162,-0.0633242594322538,-4.69232140219924,-25.7824148613751,-0.0633242594322538,-4.69232140219924,-25.7824148613751,32.75,49122176
PARSIQ,117823493,310256872,PRQ,73808083,0.421634604384554,-6.56730075639736,16.7017130517088,0.421634604384554,-6.56730075639736,16.7017130517088,0.630945,1774314
Parsiq Boost,0,100000000,PRQBOOST,0,0.961293847208471,-24.6764067883925,116.375919756609,0.961293847208471,-24.6764067883925,116.375919756609,0.00325074,2133
Passport Finance,0,90000000,PASS,0,0.155696546005411,12.4209009288541,28.9639661505726,0.155696546005411,12.4209009288541,28.9639661505726,0.00263928,78389
Pawtocol,252924377,1000000000,UPI,2505753,1.5991687566278,6.75605387710567,4.64870497346831,1.5991687566278,6.75605387710567,4.64870497346831,0.00995495,39309
PayAccept,0,14166469,PAYT,0,-0.271109434367403,-18.8573767263571,-7.03184055829304,-0.271109434367403,-18.8573767263571,-7.03184055829304,0.04298835,84123
Payou Finance,0,21000,PAYOU,0,0.0,0.0,0.0,0.0,0.0,0.0,0.638167,35
PayperEx,0,1252900562,PAX,0,0.280974057075258,-6.09119438414063,24.4704284560706,0.280974057075258,-6.09119438414063,24.4704284560706,6.36,74
Paypolitan Token,32552095,94697000,EPAN,2636334,-0.146047785422846,4.08684584725015,13.0198284653491,-0.146047785422846,4.08684584725015,13.0198284653491,0.08111,915851
Payship,0,11000,PSHP,0,0.0,0.0,20.1215289612472,0.0,0.0,20.1215289612472,33.83,14389
PBS Chain,0,0,PBS,0,-0.618873484583659,-43.4066692355302,181.247571826317,-0.618873484583659,-43.4066692355302,181.247571826317,1.59589e-07,23
Pearl Finance,0,0,PEARL,0,2.38907719532515,-0.612565240313254,4.54099388738407,2.38907719532515,-0.612565240313254,4.54099388738407,106.62,659199
PeerEx Network,0,365000000,PERX,0,0.597539064603287,-3.25396173718501,42.5113764248306,0.597539064603287,-3.25396173718501,42.5113764248306,0.00259705,34497
Peet DeFi,0,961748,PTE,0,0.0790308429454258,-3.81358232204874,2.00670888452039,0.0790308429454258,-3.81358232204874,2.00670888452039,0.43259,2076
PengolinCoin,26404951,100000000,PGO,56335,1.39484751695638,1.82544306217019,-6.47566389832903,1.39484751695638,1.82544306217019,-6.47566389832903,0.00213349,110300
Pepedex,106746,172543,PPDEX,285634,2.81862655941295,-10.3940830054521,120.093091346438,2.81862655941295,-10.3940830054521,120.093091346438,2.68,14487
Pepemon Pepeballs,14000,14000,PPBLZ,937811,1.35632700139309,-10.5092755065456,99.2892085436465,1.35632700139309,-10.5092755065456,99.2892085436465,68.08,46464
Percent,8579103,20000000,PCT,671275,0.0,2.53354639866897,0.0,0.0,2.53354639866897,0.0,0.078245,184
Permission Coin,5318979678,100000000000,ASK,9631247,-0.291718735330404,0.786671589426469,-6.65868949054981,-0.291718735330404,0.786671589426469,-6.65868949054981,0.00179861,530746
Perpetual Protocol,56715494,150000000,PERP,572431427,1.26831523891976,-7.70315484869234,-22.6959183688311,1.26831523891976,-7.70315484869234,-22.6959183688311,10.07,17000925
PETROLEUM,0,2000000000000,OIL,0,0.0,0.0,0.0,0.0,0.0,0.0,61.21,19
Phala Network,181834380,1000000000,PHA,158784728,0.0757965886492417,-6.79970446019442,0.671853866450874,0.0757965886492417,-6.79970446019442,0.671853866450874,0.86945,22556727
Phantasma Energy,46527302,0,KCAL,634509,0.0,-10.4307141275459,-5.28615719566717,0.0,-10.4307141275459,-5.28615719566717,0.01363735,1610
PhoenixDAO,51897139,110000000,PHNX,2434021,2.32561728557056,1.64763798891658,16.4481691425126,2.32561728557056,1.64763798891658,16.4481691425126,0.04768346,118769
PICK,0,4950000000,PICK,0,1.74904571272372,1.12213464091789,23.0565623757805,1.74904571272372,1.12213464091789,23.0565623757805,1.393e-05,85
Pickle Finance,760464,1566303,PICKLE,6127734,1.01090646672741,-4.07118859131269,18.6691470473332,1.01090646672741,-4.07118859131269,18.6691470473332,7.95,5071312
PieDAO BTC++,12,12,BTC++,409908,0.0,0.0,0.0,0.0,0.0,0.0,34291.0,2400
PieDAO DEFI++,497982,497982,DEFI++,1556480,0.0,0.0,0.804029597862679,0.0,0.0,0.804029597862679,3.13,14231
PieDAO DEFI Large Cap,818288,818288,DEFI+L,2893419,0.0,0.0,12.3157623878349,0.0,0.0,12.3157623878349,3.54,653
PieDAO DEFI Small Cap,429966,429966,DEFI+S,943414,-0.0019255932596601,-6.83772533344683,10.0661471939476,-0.0019255932596601,-6.83772533344683,10.0661471939476,2.19,633
PieDAO DOUGH v2,16918885,79875187,DOUGH,7024792,1.55894330867431,-4.44960275250062,13.3178803686839,1.55894330867431,-4.44960275250062,13.3178803686839,0.420084,428433
Pikto Group,0,15000000000,PKP,0,0.0,0.0,0.0,0.0,0.0,0.0,0.168853,1
Pilnette,0,1000000000,PVG,0,0.0,0.0,0.0,0.0,0.0,0.0,8.96e-06,2
Pivx Lite,0,18000000,PIVXL,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02152788,0
PLAAS FARMERS TOKEN,0,50000000,PLAAS,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018238,0
Plasma Finance,152278948,1000000000,PPAY,7720726,-3.23152324233136,-3.70381167021167,20.397513305303,-3.23152324233136,-3.70381167021167,20.397513305303,0.05054,249194
PLEX,222624246,414720000,PLEX,218763913,0.648892167747421,-9.03250807953568,-14.3659441542397,0.648892167747421,-9.03250807953568,-14.3659441542397,0.982042,3879500
PlotX,68804628,200000000,PLOT,4455824,0.737376003712617,-2.03078933886183,25.9502932006551,0.737376003712617,-2.03078933886183,25.9502932006551,0.064356,234542
Pluto,0,1000000000,PLUT,0,0.0,0.0,94.2476416892102,0.0,0.0,94.2476416892102,0.103873,630
Add.xyz,55806318,120000000,PLT,170961,0.0,0.0,0.0,0.0,0.0,0.0,0.00306348,0
pNetwork,31434757,79348496,PNT,23469663,-0.505318169509847,-0.624740557533144,22.4045473123383,-0.505318169509847,-0.624740557533144,22.4045473123383,0.743181,8304937
Pofid Dao,0,300000,PFID,0,-4.14856672028653,-4.03888364486766,-14.2304631651899,-4.14856672028653,-4.03888364486766,-14.2304631651899,36.94,9785
Polkadot,1063605450,1144553784,DOT,29306863258,0.760642741074465,-6.55129721079964,-25.2371651614334,0.760642741074465,-6.55129721079964,-25.2371651614334,27.44,1083925054
Polkastarter,83211432,100000000,POLS,286748005,1.48083908899742,-11.1835992138979,-20.1668977875323,1.48083908899742,-11.1835992138979,-20.1668977875323,3.44,43290760
Pollux Coin,0,50000000,POX,0,0.0,-2.01587563794057,-6.9349162912165,0.0,-2.01587563794057,-6.9349162912165,0.284732,1753
Polyient Games Governance Token,17343,20000,PGT,1801433,-0.299241947707398,-3.58287060729347,1.19203283127761,-0.299241947707398,-3.58287060729347,1.19203283127761,103.44,173063
PolypuX,40000000,80000000,PUX,46291,12.6561701300069,2.07569829601915,46.4457024440951,12.6561701300069,2.07569829601915,46.4457024440951,0.00117719,46520
